Boite_de_vitesses,Mode_de_transmission,Prix,Immatriculation
Automatique 8 rapports,Transmission intégrale,39659004,743db0bb-4989-4121-9a3c-78148093b203
Automatique séquentielle 5 rapports,Traction,19161842,2adc162f-9e94-40e0-8cda-34be111beae9
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,36006904,a9e069d3-2f3f-4449-85d3-f19eea8d0731
Mécanique 6 rapports,Traction,18400710,cbda4539-592b-4e53-8c1e-612273af9ed6
Mécanique 6 rapports,Transmission Intégrale,36487619,cc25381a-9b3f-4779-a2ea-8077129ab018
Mécanique 5 rapports,Traction,7135282,29dfb495-7172-4bfd-a0aa-33ec3fe30bbd
Automatique 8 rapports,Traction,20330247,b7a59d90-3c02-4cfd-bfab-4a8702a098ab
Mécanique robotisée 6 rapports à double embrayage,Transmission intégrale,22533525,b9b4285c-69ec-4bd5-a1cc-f3b4e8c15a80
Automatique 6 rapports,Propulsion,31647084,9cee98ce-4464-436a-a702-5760ae4f1eb0
Variateur,,3204100,7d15e7cc-d7b0-4306-968c-7dcd973a18b0
Automatique 8 rapports,Propulsion,35973521,f2e9fd75-1a48-4160-977b-f8067de1be72
Mécanique robotisée 7 rapports à double embrayage,Traction,18320590,a329e4e2-3926-4c92-8909-dd12fa043921
Mécanique 6 rapports,Traction,24296147,f3531af3-f787-42bf-821a-39b503b3abce
Manuelle 6,,8645529,03afc232-9e36-4a9a-b31c-1c4980a79616
Automatique 8 rapports,Transmission intégrale,28242018,a0a31748-d7f1-4ea1-8c72-f364648a621d
Mécanique 6 rapports,Propulsion,33282851,c8c2900a-03e0-4bd5-ad5e-8175b5c023ec
Automatique séquentielle 5 rapports,Traction,21198205,0d522750-7135-422c-94db-004c4950be7a
Rob double embray 7,Transmission intégrale,29347663,6c4fe802-07cd-4f90-8188-587a272a3d69
Variateur,,1802014,c8fc3aee-3f4e-459b-80e8-7a48d7421fad
Mécanique 5 rapports,Traction,22513495,81472439-78f7-4588-b7f6-f441250b1d01
Mécanique 5 rapports,Traction,20210736,4526409a-3d52-40ec-a89e-c1bdd14cfd6c
Mécanique 6 rapports,Traction,15990457,171e01f2-4582-4c60-856d-2d7f9745d6b3
Mécanique 5 rapports,Traction,9707776,7b09751d-f854-4df8-9515-57310e55fe7f
Mécanique robotisée 7 rapports à double embrayage,Traction,20236775,9ff1b17b-d9ae-46a7-a59d-9fcdc8aeed9c
Automatique à variation continue 8 rapports,Traction,35138946,45279090-61a1-42d0-b22a-32571d5863b9
Mécanique 5 rapports,Traction,12017880,49a76652-135d-492b-af60-160fa6f756c4
Automatique 6 rapports,Transmission intégrale,21625507,567fd99b-7717-464a-b6da-2341fe1779eb
Automatique 6 rapports,Traction,28073768,8802cc16-421b-453a-b659-bd171ad8e8d3
Automatique 6 rapports,Propulsion,30565475,4db1cd00-02db-4523-8a53-80fb6f210bca
Auto séquent. 9,Transmission intégrale,33950511,83669fd1-a4d0-4a95-8836-d242fe13a3f0
Mécanique robotisée 6 rapports à double embrayage,Traction,27374060,7ad8e246-29b4-4c86-a922-7a39fcabc69f
Auto séquent. 9,Propulsion,47437243,9934b645-c973-4c80-80e2-f452a1d4f90f
Mécanique 5 rapports,Propulsion,23735981,fe21ae40-843f-4434-ae9d-ade59d8690e7
Mécanique 5 rapports,Transmission intégrale permanente,17692990,49d1f8a6-04a8-4412-842d-ab434512ba5e
Mécanique 5 rapports,Traction,12992664,b835797e-8f30-40ce-aa71-9d75fcd75e70
Mécanique 6 rapports,Traction,15215971,2107a60e-4706-4297-8749-b637af8ac092
Automatique séquentielle 8 rapports,Transmission intégrale,63332225,4b421fb3-d45d-4435-b022-739bcbe284b7
Manuelle,,6002263,708ba161-3dc5-40a8-aff6-b573893fe50c
Automatique séquentielle 7 rapports,Propulsion,40760643,f55930c5-f5ec-4e28-9862-8013552916af
Robotisée simple embrayage 6,Traction,18494182,f2b34e63-fb8d-4074-973d-cb4794e7af8d
Mécanique 6 rapports,Propulsion,35793253,64079201-b736-43f7-bddc-817c28eb4bf4
Automatique 5 rapports,Propulsion,22233078,7516ca16-4136-44aa-813f-df471cb74124
Mécanique 6 rapports,Traction,18554271,3f849fc9-4050-457d-b9be-de836e2d5ccb
Automatique à variation continue 7 rapports,Traction,26606251,3193dada-e171-4ccc-9df0-322c397a4ac4
Mécanique 5 rapports,Traction,11016390,3bc8072c-5f02-4912-90c1-9c17cb49d1a5
Mécanique 5 rapports,Traction,10542351,ba80d01e-12cf-4ba6-b05a-c9d5a945815d
Mécanique 5 rapports,Traction,20348941,7ec26a6e-e9c9-4c40-9828-333800a7bf20
Mécanique 6 rapports,Traction,15523095,a1651825-a4c5-43b0-9db4-daabb3517cf1
Automatique 8 rapports,Propulsion,32660592,c18dffaf-b3c0-4237-a2cb-26171f8b3a30
Mécanique 5 rapports,Traction,19980393,15a579db-f416-4c6c-ba36-db0ba0f0865f
Mécanique robotisée 6 rapports à double embrayage,Traction,20690783,fcedc8c3-284c-420e-8f7a-dd7f3e88349d
Mécanique 6 rapports,Traction,24903718,803ab132-1cc3-4ba9-8f86-cc851f1842a8
Mécanique 5 rapports,Traction,16357670,7e5a18f7-e273-459c-94e2-858307388214
Mécanique 6 rapports,Propulsion,29083270,17de4277-2d07-4ab3-8ea1-5cc600f9fd80
Mécanique 5 rapports,Propulsion,19284024,91fa795e-4bd2-42b1-9641-f8cd2c564345
Mécanique 6 rapports,Propulsion,25671527,9f12cc08-d564-4f0b-a94b-8eb2f07988b0
Mécanique robotisée 7 rapports à double embrayage,Traction,15519757,3074679e-f421-4f73-be40-e2eebf8b460c
Automatique 9,Propulsion,38423833,73d98cb8-5ce8-4ca9-b033-c81a794caffa
Mécanique 6 rapports,Traction,25304314,ff6290e0-56f1-4589-a783-79219bf80501
Automatique séquentielle 7 rapports,Propulsion,29210125,4b2440f0-2074-4d14-b47d-7a14320ffb97
Mécanique robotisée 7 rapports à double embrayage,Traction,25204165,45703374-3c17-42d4-9c06-d9389c69c018
Mécanique 6 rapports,Traction,24436356,14d52ddb-b044-4522-9ff0-c70a2c797bd3
Mécanique 6 rapports,Propulsion,35953491,48c9c74a-85e9-47ed-98f1-e9ec7f0a39c9
Automatique 8 rapports,Propulsion,30111466,8bf6fa53-d94c-4866-8616-1d7f24d3b813
Mécanique 5 rapports,Traction,9253768,0dbd1e1a-6f72-4ec2-ad75-f76877c7588a
Automatique 8 rapports,Propulsion,308458920,fb93acbf-7074-45a0-ad0e-7284239934f7
Mécanique robotisée 6 rapports à double embrayage,Traction,25237548,2cf04d4f-6eb3-432f-a146-3d7702f5d483
Automatique séquentielle 8 rapports,Transmission intégrale,46555932,9496f79c-13b7-44d1-af38-41740d90d375
Mécanique 6 rapports,Traction,37471750,62ca0153-5a13-42c0-8fa7-f4f625a93045
Mécanique 5 rapports,Traction,15783482,ebec5712-58ff-4b46-94a2-ef30b5201136
Mécanique 6 rapports,Traction,22569579,044a277c-2331-4328-bfc7-1029e082ada4
Mécanique 6 rapports,Transmission intégrale permanente,25971974,d45c0b51-c21d-496c-afc2-ea1249c5263c
Manuelle 6,,15002320,5dc8bd0c-6bab-465f-a96f-eb03e12de89f
Mécanique 6 rapports,Propulsion,34818469,1ef19f48-cfcd-4e8a-950e-4561c71010ce
Mécanique 5 rapports,Traction,14707882,f9131932-0ccf-4b1d-80dd-15822d947028
Manuelle 6,,7710805,7f9706d2-a3f5-4b2c-80af-d8551b56eb0a
Mécanique robotisée 8 rapports à double embrayage,Traction,27173762,8f9f0c00-0c59-417a-9b9c-0fdac158bf7c
Automatique 5 rapports,Propulsion,33282851,a5d09e4a-453b-4ccf-b490-c4274074674f
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,42566663,05d65cef-7990-48f2-9683-130d97be8e25
Variateur,,4306407,d450ad92-0e9f-4d7b-98f9-98859097343c
Mécanique robotisée 6 rapports à double embrayage,Traction,24836952,9e2b384f-fdc6-45c9-8cd5-cfdfb81a478f
Mécanique 6 rapports,Traction,19862885,a9182a0b-e217-442b-933a-a7d9961243b9
Manuelle 6,,19796119,7402dfd2-0476-438f-ad62-05020039a9be
Mécanique 6 rapports,Traction,19028310,284c9469-39c5-4501-a3fb-c26551781000
Automatique 8 rapports,Propulsion,41461686,1e3059fc-e60a-41d3-b4be-c080930df9f9
Mécanique 6 rapports,Traction,14922201,5c3a3b69-1afc-4d33-8ff4-7723ac0c00da
Manuelle 5,,7610656,aadadc98-33b0-45aa-9539-24abd67bee55
Automatique 6 rapports,Traction,22433376,49e1bee7-3c6b-446c-bf11-70766179ea45
Automatique séquentielle 6 rapports,Traction,26052093,71e32914-a56f-4000-8f51-c15b6750d40f
Automatique 5 rapports,Transmission intégrale,33516532,788e109b-78b8-40c7-b10c-06c1ba90d1d2
Mécanique 6 rapports,Traction,22152959,94626d8f-1622-4c39-b018-4241f8a5bfd2
Mécanique 6 rapports,Traction,22633674,d9daa481-ec2d-44de-ad94-fe916e43564d
Mécanique 6 rapports,Traction,21845835,05dd6e81-a1e8-41cc-9634-c2efa4c5ddca
Mécanique robotisée 6 rapports à double embrayage,Traction,20937818,ea990d19-6362-4954-a97b-af1da113caa7
Mécanique 6 rapports,Traction,24489769,64aafc13-1de3-4dd4-a706-92fdc742dd35
Mécanique 5 rapports,Traction,15770129,8994d63e-8e13-4a30-bde1-770c0d35b8d1
Mécanique 6 rapports,Traction,14154392,e7f4c2c9-d6af-4ab9-ba18-a6ae96355739
Mécanique 6 rapports,Traction,19629204,5b2ca3fd-f6fd-4ab5-a286-0083e1228dab
Mécanique robotisée 7 rapports à double embrayage,Traction,25871825,e9deb9c0-c5dd-4bae-aaed-93922d274199
Mécanique 6 rapports,Traction,19348787,ed8c22eb-6e35-44e0-b1ed-199ae6e6cd3c
Automatique 6 rapports,Traction,22266461,17765fd8-f436-45d3-bf0d-66cbc6722f22
Automatique,Transmission intégrale,73642898,b5644b66-2815-466a-9ea6-16b532bbfaa7
Automatique 8 rapports,Transmission intégrale,24950454,53dbba4c-0475-4ca9-bea0-138b51be8180
Automatique 5 rapports,Traction,25744970,b56ad8b3-3321-4429-9b1d-38d0b1feae9f
Mécanique 5 rapports,Traction,18311243,4b66b7ee-7e4d-40e9-9097-3182b0ff7d16
Automatique 4 rapports,Traction,15589861,08076c45-4f9a-4ce4-8e70-d31f837fae57
Mécanique 5 rapports,Propulsion,18325932,91cfe50a-c5ff-4c94-a471-8b338f25b444
Mécanique 6 rapports,Traction,21438563,d1fed7f3-a9ab-4f6f-8adc-2066c4aa6b72
Mécanique 6 rapports,Propulsion,41325483,e04ab110-9b3b-4b7c-88b3-6a1abf550004
Mécanique 6 rapports,Transmission intégrale permanente,16507894,e53a1c01-d320-4af5-9671-c5996381f45e
Mécanique 6 rapports,Traction,17803154,1c92d58e-7814-4aeb-97cf-c7ea07310ea5
Automatique,,52478076,6d975064-d446-4b01-9662-880500742778
Mécanique 6 rapports,Transmission intégrale,20684107,a006dc33-6809-4747-8580-42db9c448ac5
Automatique 6 rapports,Traction,11149922,9854c875-e813-4d0f-8be2-76200f96b5a2
Automatique séquentielle 6 rapports,Transmission intégrale permanente,27327324,e45521bf-d6da-401a-8ef9-770f8ce0f48f
Mécanique 5 rapports,Traction,11677373,d7de53b3-a468-4486-8cd7-c068d1d814f4
Mécanique 6 rapports,Transmission Intégrale,25337029,48b245a6-cbc2-4afd-8126-e18d768b277f
Automatique 8 rapports,Transmission intégrale,26773166,6daee932-4af0-419f-a66f-8ea8466f20af
Mécanique 5 rapports,Traction,8813112,8970878c-f9e0-4e21-a791-d226c8213d04
Automatique 5 rapports,Propulsion,18280531,7c769e0d-84fa-43e5-b518-cfb42a1c6b4a
Mécanique 5 rapports,Traction,10221875,98ef7da3-8bd2-4246-ba00-bd76e7671733
Mécanique 6 rapports,Traction,29592027,03a990f2-6c70-4ec3-9c47-d6e9354ce8b7
Automatique séquentielle 6 rapports,Traction,33282851,24f5b9d6-1ac7-4aba-b6bd-1e8b3ce998b2
Mécanique 6 rapports,Traction,13219668,17f5a06c-b30b-4bbf-9336-3d161cf21d3a
Automatique 8 rapports,Propulsion,38653508,5a043e7d-9e7a-48f3-b6b0-224c540d7666
Mécanique robotisée 7 rapports à double embrayage,Propulsion,47804456,aabc80b6-ce02-4202-8ea9-8252a3115d4e
Automatique 4 rapports,Traction,9146942,f901a78c-d3ed-4038-8574-670886777cb3
Automatique 8 rapports,Traction,17065390,e1e88ac9-6a53-4d3c-9fef-f47c54645edf
Mécanique 6 rapports,Traction,20657400,8ff11175-3e04-4a35-9df4-51d49bc1bb3d
Automatique séquentielle 8 rapports,Transmission intégrale,43598198,51dfd0d1-cb15-4278-b6d7-200f2032297f
Automatique séquentielle 6 rapports,Transmission intégrale permanente,35966844,aca2775c-66a3-4ad6-9706-c76e216933de
Mécanique 6 rapports,Traction,25504612,d852ba8b-a52b-46a9-8c5f-14a308a965f4
Mécanique 6 rapports,Traction,17899965,3f05afcb-2766-459e-bc02-330961f53baf
Mécanique 5 rapports,Traction,10482262,bcb77f0a-81bd-4cd7-8341-0de3f803e9a8
Mécanique 5 rapports,Traction,20550575,0159b6a3-bc51-4132-8356-b497aeafce3f
Mécanique 6 rapports,Traction,22640351,ddb83272-7899-44fd-8b19-a396d598b371
Mécanique 6 rapports,Traction,21041305,bda43b21-4dae-4e8c-b4be-04ee97d9105d
Mécanique 5 rapports,Traction,11800890,a4b734b6-0383-47e6-838a-288f7567b550
Variateur,,1061579,732dd06e-c80f-4046-b453-6c372c04b597
Mécanique 5 rapports,Traction,14054243,2769f526-47d0-4e6d-8363-3b719fae4936
Mécanique 5 rapports,Traction,13319817,e4d11904-82e8-4de4-a2a2-374e299c9cf5
Mécanique 6 rapports,Traction,19340107,79542c94-92d4-48c8-be65-96619177da11
Mécanique 6 rapports,Traction,25671527,7650f186-d4ce-4df8-bc19-dbe8a6e7f42d
Automatique 8 rapports,Propulsion,36962993,a406d9f9-e3d6-4733-a092-ae4d5243b384
Mécanique robotisée 7 rapports à double embrayage,Traction,25905208,8e03f7b2-0f53-4c95-9a3c-3d409e656697
Mécanique 5 rapports,Traction,19186545,0b97dd09-dd86-471b-ad9f-d017c3539d46
Mécanique 5 rapports,Traction,13648973,a28a0e79-ae5e-4172-a025-455db12e7bf1
Mécanique 6 rapports,Traction,10949624,d0ab2166-e483-4fe4-aa93-ca74026e10ad
Automatique 5 rapports,Transmission intégrale,32815489,340a404c-7f85-495c-a748-f0e691305875
Manuelle 6,,3270866,ed84ba81-44f2-4975-8d9d-0bb8811e224c
Mécanique 5 rapports,Traction,9994870,0e4951a4-e1b2-4288-8014-fd18f2eaecbd
Mécanique 5 rapports,Traction,9761189,98d107c6-84d3-4872-a98c-99882636a225
Mécanique 5 rapports,Propulsion,15664639,96740d81-99b6-410e-b137-b4aa23ff5ef2
Rob double embray 7,Traction,22661716,0dbfe548-bfb8-4289-a73f-e3d0f67ebab0
Mécanique 5 rapports,Traction,9487449,f6a745a9-7161-4ba1-a7a1-6469ea5f890c
Rob simple embray 5,Propulsion,22255111,5b2d73ff-8f5f-4fe0-888d-84675bf01c5b
Mécanique 6 rapports,Propulsion,24135909,b9d89805-de9d-4621-b210-fac8a8d0e8fa
Mécanique 6 rapports,Transmission intégrale permanente,30745743,d3461812-c39f-4ac9-b204-9085c8bc6463
Mécanique 6 rapports,Transmission Intégrale,33456443,d0d7dc3c-a401-4df1-a75b-545e5fbfa2ab
Mécanique 6 rapports,Transmission intégrale,20063183,e894e109-e963-4c27-86a3-bbbe38b9cc2c
Mécanique 5 rapports,Traction,12184795,a0706de9-c762-4bf5-b034-25e2b04c16e5
Mécanique 6 rapports,Transmission intégrale,40814056,9c12c8d3-b9ea-4f59-b71c-bc3d6004a230
Automatique séquentielle 8 rapports,Transmission intégrale,46001774,b80f1444-9c04-4179-a291-459be7be5a92
Mécanique 6 rapports,Propulsion,38590748,16a3c145-81fa-4dfc-888d-34fbf03ff4be
Manuelle 6,,7210060,0061fb06-e655-4147-89e0-46fd6b199e3e
Mécanique 5 rapports,Traction,6249298,5850905f-cb1f-4673-b4f4-c6a3cde7fc42
Automatique 4 rapports,Traction,19440924,59b66f21-7edd-4415-84b6-93f01f632c29
Mécanique 6 rapports,Transmission intégrale,16350993,e03957c7-a72a-4dc3-a593-1db746ed4dbc
Mécanique 6 rapports,Transmission Intégrale,32895608,17a429f7-0a60-495e-82c5-50bb31c758af
Mécanique 5 rapports,Traction,16704853,c9c237c0-f58b-415f-adb1-ae1809abdd4a
Mécanique robotisée 6 rapports à double embrayage,Traction,17085419,31fd329d-388d-4d39-b8fa-d83ca5bc28e1
Mécanique 6 rapports,Traction,22633674,e1414353-348f-4a56-ace3-83cdd481c1f3
Mécanique 6 rapports,Traction,20891081,b64e3984-27d9-4677-aea4-b8716bc6fcc0
Mécanique 6 rapports,Traction,13920711,af8667bc-33b6-4a2f-b689-c64cc5be86e8
Mécanique robotisée 7 rapports à double embrayage,Traction,17826522,7222e25a-167e-40df-86f4-bc69413816a2
Automatique 8 rapports,Propulsion,39124876,3b616605-d388-4f51-832c-a3a3a037dc42
Mécanique 5 rapports,Traction,12163430,31ff7d2f-a2c1-43dc-ae4b-e80d7a5b1699
Mécanique 6 rapports,Transmission intégrale,30345147,186e63d1-95b6-40aa-bcc1-63cd83012f4d
Mécanique 6 rapports,Traction,36521002,070a0e83-89b6-45f2-9363-49ad12cbbc25
Mécanique 5 rapports,Traction,9247091,ae07dce1-7f57-48ae-b3f0-5da9a5634fee
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,35552895,638b2bc6-7c80-4c9e-82ff-7f482ef27e60
Mécanique 6 rapports,Traction,23386794,c9710190-c614-43cf-a87d-c70c73fadf52
Mécanique 6 rapports,Traction,18560948,1544d440-67b7-4e02-b638-0b7c87f73dc0
Automatique 8 rapports,Propulsion,32340115,28c19531-59b5-4b4f-98c2-24d97f794ff7
Mécanique 5 rapports,Propulsion,29377040,69f1bf9f-44cf-40c7-869f-01e935024173
Mécanique 6 rapports,Traction,20630694,953d6441-dad7-4d11-9626-fa73f2d2dbf4
Mécanique 5 rapports,Traction,17726373,66e943d7-5c40-4501-baf8-da4bea40fc15
Mécanique robotisée 6 rapports à double embrayage,Traction,22967504,6710f5ba-6154-463f-8938-7d24afa28580
Mécanique 6 rapports,Traction,15289414,afccc18a-1289-4d34-9c8b-ca35993d4a3d
Mécanique 5 rapports,Traction,5954192,1656fc52-75a5-479e-a7e8-6396fc47aad4
Mécanique 6 rapports,Traction,26723092,9a40f2f0-a642-41ae-b071-ab5a1e05fdbe
Mécanique 6 rapports,Traction,20497162,71d79b2f-b9ae-40a9-8269-f69b4384658e
Rob double embray 7,Traction,32360145,158fdf40-014a-423d-8501-6216ecacc1f3
Mécanique 6 rapports,Propulsion,28976444,00ca5050-36b8-442b-81cc-8ef8e7d71be9
Mécanique robotisée 8 rapports à double embrayage,Traction,32548425,65890cb0-2048-44a4-93ec-c1ed5ad6321f
Mécanique 5 rapports,Transmission intégrale,8132766,d306d1cd-c75d-43ff-8556-571015f9a6dd
Automatique séquentielle 5 rapports,Propulsion,16691500,34264ef9-f45e-47be-b1ab-eb54a6a516f5
Automatique 8 rapports,Propulsion,33750213,3b8f8b87-1fcb-4373-ae36-caf9be3e6877
Mécanique robotisée 7 rapports à double embrayage,Traction,29443806,b5f54164-2986-41fd-a3ae-d16c2a977335
Mécanique 6 rapports,Propulsion,23531677,59bd1fba-5803-42c6-bbad-2d6b10bcc3cf
Mécanique robotisée 7 rapports à double embrayage,Traction,21552065,351b6f88-3c8c-4d1b-8e6d-2ce23cf94c70
Mécanique robotisée 7 rapports à double embrayage,Traction,31747233,5aaee1cd-24f7-4d02-b6b9-74b2e2d84cb9
Mécanique 6 rapports,Traction,26973464,bca11d77-5cf8-4ef8-a338-216bd1efe63a
Automatique 6 rapports,Traction,28510417,91f682a0-d0dc-4da6-ab18-c4a6876f4ff4
Automatique 6 rapports,Transmission intégrale,45000284,9b37bf7e-5b92-4eb5-83b8-f5353603cad7
Automatique 6 rapports,Propulsion,38690897,6c8b1abd-7f8f-418a-a864-ea3b0cc85cee
Automatique 5 rapports,Traction,23267951,9863b0bf-f96d-455e-8a04-7a59c8ad39ad
Mécanique 6 rapports,Propulsion,38096680,acf5ff83-04ae-4157-bc5d-14cd0088b44e
Manuelle,,2002312,9876c324-b82e-4b57-a485-71c8ea9901ad
Mécanique robotisée 7 rapports à double embrayage,Traction,38771016,5b63f740-ccf7-4544-a3b6-e57e397f6391
Automatique,Propulsion,36220555,5796dd31-fd0c-4b1f-95e1-bcc6f65dd69c
Mécanique 5 rapports,Traction,16977258,e00ac35e-0f9a-4e79-99fc-bf2d05fa70f2
Manuelle 6,,10121726,f48709bc-374d-4b63-b085-1860357c05da
Mécanique 5 rapports,Traction,16017163,bbe9172d-c541-4e3d-97b2-ebdce216cb49
Variateur,,4038675,dcb79406-f80e-4a0a-8b2c-f51ce9acf566
Mécanique 5 rapports,Traction,26205655,481b9cf1-3a91-4433-83d2-bd5399e55ee4
Mécanique 6 rapports,Traction,20397013,c7fe3c63-4fac-4cb4-bcec-514108a3df7e
Automatique 8 rapports,Propulsion,27929553,ab3e1bf2-6355-41c3-ba1f-92909655764a
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,38056620,61679a45-f63c-4b5b-b793-c979fa51426e
Mécanique robotisée 7 rapports à double embrayage,Traction,23601781,de97ed70-8331-4587-b7df-af9252f8de91
Automatique séquentielle 8 rapports,Transmission intégrale,35372627,a877dfba-dd49-4764-801b-b97fc3c57f0e
Mécanique 6 rapports,Traction,16557968,5c4694e5-950e-4631-ba41-408b3d98f8f6
Mécanique 5 rapports,Traction,6676600,3c54c46a-0394-499a-9776-57aed1c5eb8e
Mécanique 6 rapports,Propulsion,30128825,1097f1d7-13fb-4c7b-b336-cdfce358189a
Automatique séquentielle 6 rapports,Traction,21438563,eca34d47-54be-47a4-a109-fd4be4ddd628
Automatique séquentielle 6 rapports,Transmission intégrale,33683447,45772052-583f-42f3-8b42-ca0f7d67b4d4
Mécanique 6 rapports,Traction,21966014,80a92002-e0f4-41c5-a2cd-4c001be0bd5a
Mécanique 6 rapports,Traction,28057744,df5b6050-554a-4329-a2c5-f233f8e412ec
Mécanique 6 rapports,Transmission intégrale,23768696,c6e814f8-69e7-454f-b51d-25719ca63254
Mécanique 6 rapports,Propulsion,19395523,15cc63b8-b4b8-4da5-8163-b25ebcad5f76
Variateur,,2002312,c4574dbb-a41d-4654-aaec-a64800394901
Mécanique robotisée 7 rapports à double embrayage,Traction,52331191,93613c25-24ab-4788-bff0-cf3407339dee
Automatique 6 rapports,Transmission intégrale,30478679,f5693b50-feef-4f39-8222-bc43a0491839
Automatique 8 rapports,Propulsion,46733529,eac2c325-67ad-49a4-a0dc-863c5a7e5782
Mécanique 6 rapports,Traction,20530545,cd62da6b-04eb-46bd-b077-0e4c0660d5db
Mécanique robotisée 7 rapports à double embrayage,Traction,24536505,bfa13f98-48e1-4de3-b289-75721ac914a4
Mécanique 6 rapports,Traction,25497935,8942a2e5-ec6e-454e-8db0-de196580a867
Mécanique 5 rapports,Traction,12271591,811fb5fc-c143-4f70-aeb1-a78be84201ea
Automatique 8 rapports,Traction,42158723,12683ef0-735f-4700-b8fd-0db26adb1619
Mécanique 6 rapports,Transmission intégrale,24436356,d1b7c0eb-71be-4ab7-a2a6-baefd1f08b31
Manuelle 6,,6709983,330c780a-4d75-439a-92bc-630b490ca8f1
Mécanique 6 rapports,Transmission intégrale,27440826,502545ca-dae0-4208-91f3-65c64d044d80
Mécanique 5 rapports,Traction,6803455,9c8b66a5-7d0a-4050-aaa4-2ee732a1ed1d
Automatique séquentielle 8 rapports,Transmission intégrale permanente,44799986,3c17fe1f-c1c7-47b5-b9f2-91a2aedd214f
Mécanique 5 rapports,Traction,10448879,41ab3a42-dc2e-4bdc-a1e1-38dfa175ca91
Mécanique 5 rapports,Traction,10473582,5a22f479-5b48-4448-86d0-752fc7950e31
Mécanique robotisée 6 rapports à double embrayage,Traction,20420381,c7313283-5d4e-4d6c-854b-ae39f6298bed
Mécanique robotisée 6 rapports à double embrayage,Traction,31126309,7d836b1b-0f88-4849-b156-5c0386c959c1
Mécanique robotisée 7 rapports à double embrayage,Traction,19595821,f2dc4959-59aa-47be-956d-3f7f0ef0def2
Mécanique 6 rapports,Traction,19996417,063bbd4e-310d-457a-9e89-4502d7ac1735
Automatique séquentielle 5 rapports,Propulsion,27974954,db0adff4-4ecc-4b25-bc16-b903f8508f0e
Mécanique 6 rapports,Traction,15856925,c4609efc-6f60-4424-8a5c-28e20829d1f6
Automatique 6 rapports,Transmission intégrale,27440826,5e240ea1-16e9-4a4d-bbf8-675d9c5b31ff
Mécanique 5 rapports,Propulsion,20601985,2a630fb0-6b99-4e57-be14-482069e30725
